"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN009010100","BANGALORE, IN","2023-10-15","0.04","77",,
"IN009010100","BANGALORE, IN","2023-10-16","0.00","76",,
"IN009010100","BANGALORE, IN","2023-10-17",,"77",,"70"
"IN009010100","BANGALORE, IN","2023-10-18",,"76","87","65"
"IN009010100","BANGALORE, IN","2023-10-19",,"76","86","67"
"IN009010100","BANGALORE, IN","2023-10-20",,"76",,
"IN009010100","BANGALORE, IN","2023-10-21",,"76",,
"IN009010100","BANGALORE, IN","2023-10-22",,"77","86",
"IN009010100","BANGALORE, IN","2023-10-23",,"75","88",
"IN009010100","BANGALORE, IN","2023-10-24",,"75",,"63"
"IN009010100","BANGALORE, IN","2023-10-25",,"75","89","63"
"IN009010100","BANGALORE, IN","2023-10-26",,"75","89","65"
"IN009010100","BANGALORE, IN","2023-10-27",,"76","87","67"
"IN009010100","BANGALORE, IN","2023-10-28",,"77","85","69"
"IN009010100","BANGALORE, IN","2023-10-29",,"76","86","71"
"IN009010100","BANGALORE, IN","2023-10-30",,"74","85","69"
"IN009010100","BANGALORE, IN","2023-10-31",,"74","83","68"
"IN009010100","BANGALORE, IN","2023-11-01",,"75","85","69"
"IN009010100","BANGALORE, IN","2023-11-02",,"76","85","69"
"IN009010100","BANGALORE, IN","2023-11-03","0.00","76",,"70"
"IN009010100","BANGALORE, IN","2023-11-04","0.09","74","88","69"
"IN009010100","BANGALORE, IN","2023-11-05","0.07","75","84","69"
"IN009010100","BANGALORE, IN","2023-11-06","0.00","75","84",
"IN009010100","BANGALORE, IN","2023-11-07","2.80","71","84","66"
"IN009010100","BANGALORE, IN","2023-11-08","1.15","74",,"69"
"IN009010100","BANGALORE, IN","2023-11-09","0.00","74","83","69"
"IN009010100","BANGALORE, IN","2023-11-10",,"74","82","68"
"IN009010100","BANGALORE, IN","2023-11-11",,"74",,"65"
"IN009010100","BANGALORE, IN","2023-11-12",,"73","86","65"
"IN009010100","BANGALORE, IN","2023-11-13",,"72","83","63"
"IN009010100","BANGALORE, IN","2023-11-14",,"70","83","65"
"IN009010100","BANGALORE, IN","2023-11-15","0.00","74",,"67"
"IN009010100","BANGALORE, IN","2023-11-16",,"76",,"66"
"IN009010100","BANGALORE, IN","2023-11-17",,"76","85","70"
"IN009010100","BANGALORE, IN","2023-11-18",,"76","85","68"
"IN009010100","BANGALORE, IN","2023-11-19",,"75","86","66"
"IN009010100","BANGALORE, IN","2023-11-20",,"74","86","66"
"IN009010100","BANGALORE, IN","2023-11-21",,"73","85","69"
"IN009010100","BANGALORE, IN","2023-11-22",,"74",,"70"
"IN009010100","BANGALORE, IN","2023-11-23",,"74","83","69"
"IN009010100","BANGALORE, IN","2023-11-24",,"73","82","68"
"IN009010100","BANGALORE, IN","2023-11-25","0.00","72","81","68"
"IN009010100","BANGALORE, IN","2023-11-26","0.00","73","80","66"
"IN009010100","BANGALORE, IN","2023-11-27",,"73","81","68"
"IN009010100","BANGALORE, IN","2023-11-28",,"74","84","68"
"IN009010100","BANGALORE, IN","2023-11-29",,"74","83",
"IN009010100","BANGALORE, IN","2023-11-30",,"74","83","67"
"IN009010100","BANGALORE, IN","2023-12-01","0.00","73","83","68"
"IN009010100","BANGALORE, IN","2023-12-02",,"73","81","66"
"IN009010100","BANGALORE, IN","2023-12-03","0.01","71","81","69"
"IN009010100","BANGALORE, IN","2023-12-04","0.02","71","76","68"
"IN009010100","BANGALORE, IN","2023-12-05","0.00","72",,"67"
"IN009010100","BANGALORE, IN","2023-12-06",,"75",,"67"
"IN009010100","BANGALORE, IN","2023-12-07",,"76","88","69"
"IN009010100","BANGALORE, IN","2023-12-08",,"75","86","70"
"IN009010100","BANGALORE, IN","2023-12-09",,"74","82",
"IN009010100","BANGALORE, IN","2023-12-10",,"74","83",
"IN009010100","BANGALORE, IN","2023-12-11",,"74","84",
"IN009010100","BANGALORE, IN","2023-12-12",,"72","84",
"IN009010100","BANGALORE, IN","2023-12-13",,"71","83","65"
"IN009010100","BANGALORE, IN","2023-12-14",,"70","81","64"
"IN009010100","BANGALORE, IN","2023-12-15",,"71","80","63"
"IN009010100","BANGALORE, IN","2023-12-16",,"72","79","66"
"IN009010100","BANGALORE, IN","2023-12-17",,"71","81",
"IN009010100","BANGALORE, IN","2023-12-18",,"70","77","66"
"IN009010100","BANGALORE, IN","2023-12-19",,"71",,"64"
"IN009010100","BANGALORE, IN","2023-12-20",,"71","81","64"
"IN009010100","BANGALORE, IN","2023-12-21",,"71","81","65"
"IN009010100","BANGALORE, IN","2023-12-22",,"73",,"64"
"IN009010100","BANGALORE, IN","2023-12-23",,"70","85","62"
"IN009010100","BANGALORE, IN","2023-12-24",,"73","84","59"
"IN009010100","BANGALORE, IN","2023-12-26",,"70",,
"IN009010100","BANGALORE, IN","2023-12-27",,"71","84","61"
"IN009010100","BANGALORE, IN","2023-12-28",,"72","84","63"
"IN009010100","BANGALORE, IN","2023-12-29",,"70","83",
"IN009010100","BANGALORE, IN","2023-12-30",,"73",,"64"
"IN009010100","BANGALORE, IN","2023-12-31",,"71","84","63"
"IN009010100","BANGALORE, IN","2024-01-01",,"72","81","63"
"IN009010100","BANGALORE, IN","2024-01-02",,"71","83","65"
"IN009010100","BANGALORE, IN","2024-01-03",,"71","83","63"
"IN009010100","BANGALORE, IN","2024-01-04",,"72","78","66"
"IN009010100","BANGALORE, IN","2024-01-05","0.00","72",,"66"
"IN009010100","BANGALORE, IN","2024-01-06",,"72",,"65"
"IN009010100","BANGALORE, IN","2024-01-07",,"74",,"64"
"IN009010100","BANGALORE, IN","2024-01-08",,"70","85","68"
"IN009010100","BANGALORE, IN","2024-01-09",,"70",,
"IN009010100","BANGALORE, IN","2024-01-10",,"71","80","63"
"IN009010100","BANGALORE, IN","2024-01-11",,"73",,"63"
"IN009010100","BANGALORE, IN","2024-01-12",,"72","85","62"
"IN009010100","BANGALORE, IN","2024-01-13",,"72","83","62"
"IN009010100","BANGALORE, IN","2024-01-14",,"73",,"64"
"IN009010100","BANGALORE, IN","2024-01-15",,"72","86","63"
"IN009010100","BANGALORE, IN","2024-01-16",,"72","86","63"
"IN009010100","BANGALORE, IN","2024-01-17",,"72","84","63"
"IN009010100","BANGALORE, IN","2024-01-18",,"72","84","63"
"IN009010100","BANGALORE, IN","2024-01-19",,"74","85","63"
"IN009010100","BANGALORE, IN","2024-01-20",,"74","85","64"
"IN009010100","BANGALORE, IN","2024-01-21",,"75",,"64"
"IN009010100","BANGALORE, IN","2024-01-22",,"76","87","65"
"IN009010100","BANGALORE, IN","2024-01-23",,"74","87","61"
"IN009010100","BANGALORE, IN","2024-01-24",,"74","87","64"
"IN009010100","BANGALORE, IN","2024-01-25",,"75","86","66"
"IN009010100","BANGALORE, IN","2024-01-26",,"73","85","63"
"IN009010100","BANGALORE, IN","2024-01-27",,"73","85","61"
"IN009010100","BANGALORE, IN","2024-01-28",,"72","84","63"
"IN009010100","BANGALORE, IN","2024-01-29",,"73","83","64"
"IN009010100","BANGALORE, IN","2024-01-30",,"73",,"61"
"IN009010100","BANGALORE, IN","2024-01-31",,"76",,"62"
"IN009010100","BANGALORE, IN","2024-02-01",,"76","89","67"
"IN009010100","BANGALORE, IN","2024-02-02",,"77","89","68"
"IN009010100","BANGALORE, IN","2024-02-03",,"76","88","68"
"IN009010100","BANGALORE, IN","2024-02-04",,"76","87","65"
"IN009010100","BANGALORE, IN","2024-02-05",,"76","89","65"
"IN009010100","BANGALORE, IN","2024-02-06",,"78","89","65"
"IN009010100","BANGALORE, IN","2024-02-07",,"78",,
"IN009010100","BANGALORE, IN","2024-02-08",,"78","93",
"IN009010100","BANGALORE, IN","2024-02-09",,"77","94","65"
"IN009010100","BANGALORE, IN","2024-02-10",,"74","92","67"
"IN009010100","BANGALORE, IN","2024-02-11",,"75","88","64"
"IN009010100","BANGALORE, IN","2024-02-12",,"75","88","62"
"IN009010100","BANGALORE, IN","2024-02-13",,"75","90","63"
"IN009010100","BANGALORE, IN","2024-02-14",,"75","88","65"
"IN009010100","BANGALORE, IN","2024-02-15",,"75","88","64"
"IN009010100","BANGALORE, IN","2024-02-16",,"75","89","65"
"IN009010100","BANGALORE, IN","2024-02-17",,"77",,"64"
"IN009010100","BANGALORE, IN","2024-02-18",,"78","90","65"
"IN009010100","BANGALORE, IN","2024-02-19",,"78","91","65"
"IN009010100","BANGALORE, IN","2024-02-20",,"79","91","67"
"IN009010100","BANGALORE, IN","2024-02-21",,"80","91","71"
"IN009010100","BANGALORE, IN","2024-02-22",,"80","91","71"
"IN009010100","BANGALORE, IN","2024-02-23",,"81","92","70"
"IN009010100","BANGALORE, IN","2024-02-24",,"80","94","71"
"IN009010100","BANGALORE, IN","2024-02-25",,"78","90","70"
"IN009010100","BANGALORE, IN","2024-02-26",,"76","90","66"
"IN009010100","BANGALORE, IN","2024-02-27",,"76","88","68"
"IN009010100","BANGALORE, IN","2024-02-28",,"78",,"66"
"IN009010100","BANGALORE, IN","2024-02-29",,"78","92","65"
"IN009010100","BANGALORE, IN","2024-03-01",,"79","92","65"
"IN009010100","BANGALORE, IN","2024-03-02",,"78","91","67"
"IN009010100","BANGALORE, IN","2024-03-03",,"79","92","68"
"IN009010100","BANGALORE, IN","2024-03-04",,"81",,"69"
"IN009010100","BANGALORE, IN","2024-03-05",,"82","95","69"
"IN009010100","BANGALORE, IN","2024-03-06",,"81","97","72"
"IN009010100","BANGALORE, IN","2024-03-07",,"83","94","71"
"IN009010100","BANGALORE, IN","2024-03-08",,"82","95","71"
"IN009010100","BANGALORE, IN","2024-03-09",,"83","94","74"
"IN009010100","BANGALORE, IN","2024-03-10",,"82","95","73"
"IN009010100","BANGALORE, IN","2024-03-11",,"81","94","71"
"IN009010100","BANGALORE, IN","2024-03-12",,"82","93","71"
"IN009010100","BANGALORE, IN","2024-03-13",,"83","94","72"
"IN009010100","BANGALORE, IN","2024-03-14",,"84","94","74"
"IN009010100","BANGALORE, IN","2024-03-15",,"83","94","76"
"IN009010100","BANGALORE, IN","2024-03-16",,"83","95","75"
"IN009010100","BANGALORE, IN","2024-03-17",,"81","94","72"
"IN009010100","BANGALORE, IN","2024-03-18",,"82","94","72"
"IN009010100","BANGALORE, IN","2024-03-19",,"82","93","72"
"IN009010100","BANGALORE, IN","2024-03-20",,"82","94","70"
"IN009010100","BANGALORE, IN","2024-03-21",,"79","94","69"
"IN009010100","BANGALORE, IN","2024-03-22",,"80","91","70"
"IN009010100","BANGALORE, IN","2024-03-23",,"82",,"70"
"IN009010100","BANGALORE, IN","2024-03-24",,"83",,"70"
"IN009010100","BANGALORE, IN","2024-03-25",,"82","96","70"
"IN009010100","BANGALORE, IN","2024-03-26",,"82","95","70"
"IN009010100","BANGALORE, IN","2024-03-27",,"86","96","70"
"IN009010100","BANGALORE, IN","2024-04-03",,"85","99","76"
"IN009010100","BANGALORE, IN","2024-04-04",,"85","98","72"
"IN009010100","BANGALORE, IN","2024-04-05",,"86","99","75"
"IN009010100","BANGALORE, IN","2024-04-06",,"86","99",
"IN009010100","BANGALORE, IN","2024-04-07",,"86","100","75"
"IN009010100","BANGALORE, IN","2024-04-08",,"86","99","75"
"IN009010100","BANGALORE, IN","2024-04-09",,"83","99","72"
"IN009010100","BANGALORE, IN","2024-04-10",,"84","95","72"
"IN009010100","BANGALORE, IN","2024-04-11",,"84","97","71"
"IN009010100","BANGALORE, IN","2024-04-12",,"84","96","73"
"IN009010100","BANGALORE, IN","2024-04-13",,"85","94","72"
"IN009010100","BANGALORE, IN","2024-04-14",,"85","96","72"
"IN009010100","BANGALORE, IN","2024-04-15",,"84","96","72"
"IN009010100","BANGALORE, IN","2024-04-19",,"87","99","76"
"IN009010100","BANGALORE, IN","2024-04-20",,"84","98","76"
"IN009010100","BANGALORE, IN","2024-04-21",,"87","99","76"
"IN009010100","BANGALORE, IN","2024-04-22",,"87","99","77"
"IN009010100","BANGALORE, IN","2024-04-23",,"87","99","77"
"IN009010100","BANGALORE, IN","2024-04-24",,"85","100","74"
"IN009010100","BANGALORE, IN","2024-04-25",,"87","99","77"
"IN009010100","BANGALORE, IN","2024-04-26",,"87","99","76"
"IN009010100","BANGALORE, IN","2024-04-27",,"87","99","74"
"IN009010100","BANGALORE, IN","2024-04-28",,"87","100","74"
"IN009010100","BANGALORE, IN","2024-04-29",,"87","101","77"
"IN009010100","BANGALORE, IN","2024-04-30",,"89","100","77"
"IN009010100","BANGALORE, IN","2024-05-02",,"88","101",
"IN009010100","BANGALORE, IN","2024-05-03","0.00","82","101",
"IN009010100","BANGALORE, IN","2024-05-04","0.67","85","99","74"
"IN009010100","BANGALORE, IN","2024-05-05","0.00","87","100","75"
"IN009010100","BANGALORE, IN","2024-05-06",,"81","99",
"IN009010100","BANGALORE, IN","2024-05-07","0.77","82","97","70"
"IN009010100","BANGALORE, IN","2024-05-08","0.00","78","93",
"IN009010100","BANGALORE, IN","2024-05-09","0.71","82","94","68"
"IN009010100","BANGALORE, IN","2024-05-10","0.55","81","92","72"
"IN009010100","BANGALORE, IN","2024-05-11","0.06","81","89","70"
"IN009010100","BANGALORE, IN","2024-05-12","0.00","80",,
"IN009010100","BANGALORE, IN","2024-05-13","0.55","78","92",
"IN009010100","BANGALORE, IN","2024-05-14","1.02","78","87","68"
"IN009010100","BANGALORE, IN","2024-05-15","0.00","81","89","74"
"IN009010100","BANGALORE, IN","2024-05-16",,"79","89","74"
"IN009010100","BANGALORE, IN","2024-05-17","0.75","76","87","72"
"IN009010100","BANGALORE, IN","2024-05-18","0.00","77","85","72"
"IN009010100","BANGALORE, IN","2024-05-19","1.19","75","85",
"IN009010100","BANGALORE, IN","2024-05-20","0.71","76","83","72"
"IN009010100","BANGALORE, IN","2024-05-21","0.08","78",,"71"
"IN009010100","BANGALORE, IN","2024-05-22","0.00","80","89","72"
"IN009010100","BANGALORE, IN","2024-05-23","0.01","82",,"74"
"IN009010100","BANGALORE, IN","2024-05-24","0.00","79","92",
"IN009010100","BANGALORE, IN","2024-05-25","0.04","77","90","71"
"IN009010100","BANGALORE, IN","2024-05-26","0.00","77","87","71"
"IN009010100","BANGALORE, IN","2024-05-27",,"80",,"71"
"IN009010100","BANGALORE, IN","2024-05-28",,"79","89","72"
"IN009010100","BANGALORE, IN","2024-05-29",,"80","88","72"
"IN009010100","BANGALORE, IN","2024-05-30",,"82",,"72"
"IN009010100","BANGALORE, IN","2024-05-31",,"85",,"74"
"IN009010100","BANGALORE, IN","2024-06-01",,"78","96",
"IN009010100","BANGALORE, IN","2024-06-02","1.18","76","93","69"
"IN009010100","BANGALORE, IN","2024-06-03","4.37","77","89","67"
"IN009010100","BANGALORE, IN","2024-06-04","0.00","79",,"71"
"IN009010100","BANGALORE, IN","2024-06-05","0.02","77","89",
"IN009010100","BANGALORE, IN","2024-06-06","0.24","76","88","71"
"IN009010100","BANGALORE, IN","2024-06-07","0.20","75","85","71"
"IN009010100","BANGALORE, IN","2024-06-08","0.57","76","84","71"
"IN009010100","BANGALORE, IN","2024-06-09","0.00","73","85","69"
"IN009010100","BANGALORE, IN","2024-06-10","0.35","76","85","70"
"IN009010100","BANGALORE, IN","2024-06-11","0.12","75",,"71"
"IN009010100","BANGALORE, IN","2024-06-12","0.12","76","85","71"
"IN009010100","BANGALORE, IN","2024-06-13","0.00","74","84","70"
"IN009010100","BANGALORE, IN","2024-06-14","0.16","77","85","70"
"IN009010100","BANGALORE, IN","2024-06-15","0.00","78",,"70"
"IN009010100","BANGALORE, IN","2024-06-16",,"78","86","70"
"IN009010100","BANGALORE, IN","2024-06-17",,"78","86","71"
"IN009010100","BANGALORE, IN","2024-06-18",,"77","87","72"
"IN009010100","BANGALORE, IN","2024-06-19",,"78","87","72"
"IN009010100","BANGALORE, IN","2024-06-20","0.00","76","88","72"
"IN009010100","BANGALORE, IN","2024-06-21","0.55","77","87","69"
"IN009010100","BANGALORE, IN","2024-06-22","0.00","75",,
"IN009010100","BANGALORE, IN","2024-06-23",,"74","83","70"
"IN009010100","BANGALORE, IN","2024-06-24","0.00","76","87","70"
"IN009010100","BANGALORE, IN","2024-06-25",,"78",,"71"
"IN009010100","BANGALORE, IN","2024-06-26","0.01","75","86","71"
"IN009010100","BANGALORE, IN","2024-06-27","0.00","74","82","71"
"IN009010100","BANGALORE, IN","2024-06-28","0.00","76",,"70"
"IN009010100","BANGALORE, IN","2024-06-29","0.04","77","85","70"
"IN009010100","BANGALORE, IN","2024-06-30","0.00","75","85","71"
"IN009010100","BANGALORE, IN","2024-07-01","0.12","74","82","71"
"IN009010100","BANGALORE, IN","2024-07-02","0.08","76",,"70"
"IN009010100","BANGALORE, IN","2024-07-03","0.00","76","83","71"
"IN009010100","BANGALORE, IN","2024-07-04","0.12","76","84","71"
"IN009010100","BANGALORE, IN","2024-07-05","0.00","76","83","71"
"IN009010100","BANGALORE, IN","2024-07-06","0.08","75","85","69"
"IN009010100","BANGALORE, IN","2024-07-07","0.00","74","82","70"
"IN009010100","BANGALORE, IN","2024-07-08",,"71","84",
"IN009010100","BANGALORE, IN","2024-07-09","0.87","73","80","68"
"IN009010100","BANGALORE, IN","2024-07-10","0.00","76",,"68"
"IN009010100","BANGALORE, IN","2024-07-11","0.00","77","86","71"
"IN009010100","BANGALORE, IN","2024-07-12",,"74",,
"IN009010100","BANGALORE, IN","2024-07-13",,"75","88",
"IN009010100","BANGALORE, IN","2024-07-14",,"73","82",
"IN009010100","BANGALORE, IN","2024-07-15","0.08","70",,
"IN009010100","BANGALORE, IN","2024-07-16","0.35","72",,"68"
"IN009010100","BANGALORE, IN","2024-07-17","0.01","74",,"68"
"IN009010100","BANGALORE, IN","2024-07-18","0.01","71","82",
"IN009010100","BANGALORE, IN","2024-07-19","0.20","70","81","68"
"IN009010100","BANGALORE, IN","2024-07-20","0.12","73",,"68"
"IN009010100","BANGALORE, IN","2024-07-21","0.00","73","80","69"
"IN009010100","BANGALORE, IN","2024-07-22","0.21","73","79",
"IN009010100","BANGALORE, IN","2024-07-23","0.01","74",,"70"
"IN009010100","BANGALORE, IN","2024-07-24","0.04","72","81","68"
"IN009010100","BANGALORE, IN","2024-07-25","0.16","72",,"68"
"IN009010100","BANGALORE, IN","2024-07-26","0.02","73",,
"IN009010100","BANGALORE, IN","2024-07-27","0.08","75",,"69"
"IN009010100","BANGALORE, IN","2024-07-28","0.00","73","83","70"
"IN009010100","BANGALORE, IN","2024-07-29","0.00","75",,"70"
"IN009010100","BANGALORE, IN","2024-07-30","0.04","72","83","70"
"IN009010100","BANGALORE, IN","2024-07-31","0.24","73","79","68"
"IN009010100","BANGALORE, IN","2024-08-01","1.10","73","81","68"
"IN009010100","BANGALORE, IN","2024-08-02","0.12","74","81","69"
"IN009010100","BANGALORE, IN","2024-08-03","0.00","74","81","68"
"IN009010100","BANGALORE, IN","2024-08-04","0.00","75",,"69"
"IN009010100","BANGALORE, IN","2024-08-05",,"74","84",
"IN009010100","BANGALORE, IN","2024-08-06","1.57","72","85","69"
"IN009010100","BANGALORE, IN","2024-08-07","0.07","73","85","69"
"IN009010100","BANGALORE, IN","2024-08-08","0.24","74",,"69"
"IN009010100","BANGALORE, IN","2024-08-09","0.00","76",,"69"
"IN009010100","BANGALORE, IN","2024-08-10","0.16","75","85","70"
"IN009010100","BANGALORE, IN","2024-08-11","0.02","78",,"71"
"IN009010100","BANGALORE, IN","2024-08-13","0.03","79","85","72"
"IN009010100","BANGALORE, IN","2024-08-14","0.00","80","88","73"
"IN009010100","BANGALORE, IN","2024-08-15",,"79","88","72"
"IN009010100","BANGALORE, IN","2024-08-16",,"78",,"74"
"IN009010100","BANGALORE, IN","2024-08-17",,"78","87","72"
"IN009010100","BANGALORE, IN","2024-08-18",,"76","87",
"IN009010100","BANGALORE, IN","2024-08-19",,"76",,"72"
"IN009010100","BANGALORE, IN","2024-08-20",,"76","87","71"
"IN009010100","BANGALORE, IN","2024-08-21",,"75","85",
"IN009010100","BANGALORE, IN","2024-08-22",,"76","84","68"
"IN009010100","BANGALORE, IN","2024-08-23",,"77",,"70"
"IN009010100","BANGALORE, IN","2024-08-24",,"76","84","70"
"IN009010100","BANGALORE, IN","2024-08-25",,"74","83","69"
"IN009010100","BANGALORE, IN","2024-08-26",,"75","84","69"
"IN009010100","BANGALORE, IN","2024-08-27",,"75","84","70"
"IN009010100","BANGALORE, IN","2024-08-28",,"74","83","69"
"IN009010100","BANGALORE, IN","2024-08-29","0.00","72","80",
"IN009010100","BANGALORE, IN","2024-08-30","1.06","72","79","68"
"IN009010100","BANGALORE, IN","2024-08-31","0.28","73","81","68"
"IN009010100","BANGALORE, IN","2024-09-01","0.00","75",,"69"
"IN009010100","BANGALORE, IN","2024-09-02",,"75","85","70"
"IN009010100","BANGALORE, IN","2024-09-03","0.00","75","83","70"
"IN009010100","BANGALORE, IN","2024-09-04","0.00","75","82","69"
"IN009010100","BANGALORE, IN","2024-09-05",,"76","83","70"
"IN009010100","BANGALORE, IN","2024-09-06",,"75","86","70"
"IN009010100","BANGALORE, IN","2024-09-07",,"75",,"70"
"IN009010100","BANGALORE, IN","2024-09-08",,"74","84","70"
"IN009010100","BANGALORE, IN","2024-09-09",,"75","85","70"
"IN009010100","BANGALORE, IN","2024-09-10","0.00","74","85","69"
"IN009010100","BANGALORE, IN","2024-09-11","0.08","75","85","68"
"IN009010100","BANGALORE, IN","2024-09-12","0.00","76","85","69"
"IN009010100","BANGALORE, IN","2024-09-13","0.00","76","84","69"
"IN009010100","BANGALORE, IN","2024-09-14",,"77","86","70"
"IN009010100","BANGALORE, IN","2024-09-15",,"76","86","69"
"IN009010100","BANGALORE, IN","2024-09-16",,"77","88","68"
"IN009010100","BANGALORE, IN","2024-09-17",,"78",,"69"
"IN009010100","BANGALORE, IN","2024-09-18",,"77","88","67"
"IN009010100","BANGALORE, IN","2024-09-19",,"77","88","69"
"IN009010100","BANGALORE, IN","2024-09-20","0.08","78","88","69"
"IN009010100","BANGALORE, IN","2024-09-21","0.00","76","89",
"IN009010100","BANGALORE, IN","2024-09-22","0.08","75","88","68"
"IN009010100","BANGALORE, IN","2024-09-23","0.02","76","83","70"
"IN009010100","BANGALORE, IN","2024-09-24","0.09","76","85","71"
